player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
10501,Paul,Gallagher,Paul Gallagher,2014,1003,paul-gallagher,Scotland,Glasgow,Scotland,1984-09-08 00:00:00,Central Midfield,Midfield,right,185,,KIN Partners,https://img.a.transfermarkt.technology/portrait/header/10501-1477567558.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paul-gallagher/profil/spieler/10501,GB1,Leicester City,250000,1750000
10503,Uwe,Hünemeier,Uwe Hünemeier,2019,127,uwe-hunemeier,Germany,Rietberg,Germany,1986-01-09 00:00:00,Centre-Back,Defender,right,189,2023-06-30 00:00:00,Bigpoint,https://img.a.transfermarkt.technology/portrait/header/10503-1657096731.jpg?lm=1,,,,https://www.transfermarkt.co.uk/uwe-hunemeier/profil/spieler/10503,L1,SC Paderborn 07,200000,2250000
10504,Mehmet,Akgün,Mehmet Akgün,2014,6894,mehmet-akgun,Germany,Bielefeld,Turkey,1986-08-06 00:00:00,Central Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/s_10504_114_2013_08_05_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mehmet-akgun/profil/spieler/10504,TR1,Kayseri Erciyesspor,25000,1750000
10598,Mehdi,Taouil,Mehdi Taouil,2015,2381,mehdi-taouil,France,Villeneuve-Saint-Georges,Morocco,1983-05-20 00:00:00,Attacking Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/10598-1444744494.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mehdi-taouil/profil/spieler/10598,TR1,Sivasspor,125000,700000
10642,Mike,Williamson,Mike Williamson,2015,762,mike-williamson,England,Stoke-on-Trent,England,1983-11-08 00:00:00,Centre-Back,Defender,right,194,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/s_10642_762_2013_05_07_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mike-williamson/profil/spieler/10642,GB1,Newcastle United Football Club,250000,4000000
10885,Karim,Guédé,Karim Guédé,2017,60,karim-guede,Germany,Hamburg,Slovakia,1985-01-07 00:00:00,Centre-Forward,Attack,right,184,,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/10885-1532435729.jpg?lm=1,,,,https://www.transfermarkt.co.uk/karim-guede/profil/spieler/10885,L1,Sport-Club Freiburg,150000,1250000
10917,Jan,Zimmermann,Jan Zimmermann,2019,24,jan-zimmermann,Germany,Offenbach am Main,Germany,1985-04-19 00:00:00,Goalkeeper,Goalkeeper,left,190,,NUHN CONSULTING,https://img.a.transfermarkt.technology/portrait/header/10917-1533115651.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jan-zimmermann/profil/spieler/10917,L1,Eintracht Frankfurt Fußball AG,250000,650000
11111,Ramiro,Funes Mori,Ramiro Funes Mori,2020,1050,ramiro-funes-mori,Argentina,Mendoza,Argentina,1991-03-05 00:00:00,Centre-Back,Defender,left,187,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/11111-1418827022.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ramiro-funes-mori/profil/spieler/11111,ES1,Villarreal Club de Fútbol S.A.D.,1000000,12000000
11268,Oliver,Fink,Oliver Fink,2019,38,oliver-fink,Germany,Hirschau,Germany,1982-06-06 00:00:00,Central Midfield,Midfield,right,187,,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/11268-1531730908.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oliver-fink/profil/spieler/11268,L1,Fortuna Düsseldorf,100000,1250000
11333,Steffen,Wohlfarth,Steffen Wohlfarth,2012,2759,steffen-wohlfarth,Germany,Friedrichshafen,Germany,1983-09-14 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/s_11333_108_2010_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/steffen-wohlfarth/profil/spieler/11333,SC1,Ross County FC,250000,400000
11354,Jim,Goodwin,Jim Goodwin,2014,465,jim-goodwin,Ireland,Waterford,Ireland,1981-11-20 00:00:00,Defensive Midfield,Midfield,left,183,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jim-goodwin/profil/spieler/11354,SC1,Saint Mirren Football Club,25000,450000
11359,Peter,MacDonald,Peter MacDonald,2014,511,peter-macdonald,Scotland,Glasgow,Scotland,1980-11-17 00:00:00,Centre-Forward,Attack,right,178,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/peter-macdonald/profil/spieler/11359,SC1,Dundee Football Club,200000,300000
11360,Lee,McCulloch,Lee McCulloch,2015,2553,lee-mcculloch,Scotland,Bellshill,Scotland,1978-05-14 00:00:00,Centre-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/s_11360_124_2013_07_25_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lee-mcculloch/profil/spieler/11360,SC1,Kilmarnock Football Club,150000,3500000
11365,Kevin,McNaughton,Kevin McNaughton,2016,2451,kevin-mcnaughton,Scotland,Dundee,Scotland,1982-08-28 00:00:00,Right-Back,Defender,right,178,,,https://img.a.transfermarkt.technology/portrait/header/s_11365_603_2013_04_17_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kevin-mcnaughton/profil/spieler/11365,SC1,Inverness Caledonian Thistle FC,250000,1500000
11378,Alan,Gow,Alan Gow,2014,465,alan-gow,Scotland,Clydebank,Scotland,1982-10-09 00:00:00,Attacking Midfield,Midfield,left,183,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alan-gow/profil/spieler/11378,SC1,Saint Mirren Football Club,400000,600000
11530,Lionel,Carole,Lionel Carole,2025,3205,lionel-carole,France,Montreuil,France,1991-04-12 00:00:00,Left-Back,Defender,left,180,2026-06-30 00:00:00,PREMIER'ART,https://img.a.transfermarkt.technology/portrait/header/11530-1770893853.jpg?lm=1,1,0,,https://www.transfermarkt.co.uk/lionel-carole/profil/spieler/11530,TR1,Kayserispor Kulübü,300000,3500000
11680,Rob,Green,Rob Green,2018,631,rob-green,England,Chertsey,England,1980-01-18 00:00:00,Goalkeeper,Goalkeeper,right,191,,,https://img.a.transfermarkt.technology/portrait/header/11680-1520606319.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rob-green/profil/spieler/11680,GB1,Chelsea Football Club,250000,8000000
11757,Adam,Kwarasey,Adam Kwarasey,2016,206,adam-kwarasey,Norway,Oslo,Ghana,1987-12-12 00:00:00,Goalkeeper,Goalkeeper,right,190,,The Libra Enterprise,https://img.a.transfermarkt.technology/portrait/header/11757-1464036361.jpg?lm=1,,,,https://www.transfermarkt.co.uk/adam-kwarasey/profil/spieler/11757,DK1,Brøndby Idrætsforening,300000,1400000
11765,Aytac,Sulu,Aytac Sulu,2016,105,aytac-sulu,Germany,Heidelberg,Germany,1985-12-11 00:00:00,Centre-Back,Defender,right,183,,,https://img.a.transfermarkt.technology/portrait/header/11765-1532513759.jpg?lm=1,,,,https://www.transfermarkt.co.uk/aytac-sulu/profil/spieler/11765,L1,SV Darmstadt 98,125000,2000000
12028,Kossi,Agassa,Kossi Agassa,2015,1421,kossi-agassa,Togo,Lomé,Togo,1978-07-02 00:00:00,Goalkeeper,Goalkeeper,right,190,,Tekin Birinci,https://img.a.transfermarkt.technology/portrait/header/s_12028_1421_2013_10_10_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kossi-agassa/profil/spieler/12028,FR1,Stade Reims,250000,1250000
12029,Ludovic,Butelle,Ludovic Butelle,2024,1421,ludovic-butelle,France,Reims,France,1983-04-03 00:00:00,Goalkeeper,Goalkeeper,left,188,,,https://img.a.transfermarkt.technology/portrait/header/12029-1723831895.png?lm=1,3,0,,https://www.transfermarkt.co.uk/ludovic-butelle/profil/spieler/12029,FR1,Stade Reims,100000,1750000
12033,Johan,Liébus,Johan Liébus,2012,1421,johan-liebus,France,Tours,France,1978-11-05 00:00:00,Goalkeeper,Goalkeeper,right,184,,,https://img.a.transfermarkt.technology/portrait/header/s_12033_1421_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/johan-liebus/profil/spieler/12033,FR1,Stade Reims,200000,650000
12064,Igor,Skoba,Igor Skoba,2013,4482,igor-skoba,UdSSR,"Dzhankoy, Krym",Ukraine,1982-05-21 00:00:00,Central Midfield,Midfield,left,189,,,https://img.a.transfermarkt.technology/portrait/header/12064-1674623380.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/igor-skoba/profil/spieler/12064,UKR1,Volyn Lutsk,100000,500000
12093,Sylvain,Marchal,Sylvain Marchal,2014,347,sylvain-marchal,France,Langres,France,1980-02-10 00:00:00,Centre-Back,Defender,right,184,,,https://img.a.transfermarkt.technology/portrait/header/s_12093_347_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sylvain-marchal/profil/spieler/12093,FR1,Football Club de Metz,250000,3400000
12096,Franck,Béria,Franck Béria,2016,1082,franck-beria,France,Argenteuil,France,1983-05-23 00:00:00,Right-Back,Defender,right,177,,,https://img.a.transfermarkt.technology/portrait/header/12096-1448526243.jpg?lm=1,,,,https://www.transfermarkt.co.uk/franck-beria/profil/spieler/12096,FR1,Lille Olympique Sporting Club,500000,4500000
12098,Ismaël,Bouzid,Ismaël Bouzid,2013,2553,ismael-bouzid,France,Nancy,Algeria,1983-07-21 00:00:00,Centre-Back,Defender,right,191,,,https://img.a.transfermarkt.technology/portrait/header/12098-1470085683.JPG?lm=1,,,,https://www.transfermarkt.co.uk/ismael-bouzid/profil/spieler/12098,SC1,Kilmarnock Football Club,50000,1200000
12101,Franck,Signorino,Franck Signorino,2016,347,franck-signorino,France,Nogent-sur-Marne,France,1981-09-19 00:00:00,Left-Back,Defender,left,176,,,https://img.a.transfermarkt.technology/portrait/header/s_12101_1421_2013_10_10_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/franck-signorino/profil/spieler/12101,FR1,Football Club de Metz,250000,4000000
12106,Ludovic,Obraniak,Ludovic Obraniak,2014,126,ludovic-obraniak,France,Longeville-lès-Metz,Poland,1984-11-10 00:00:00,Attacking Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/12106-1411034848.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ludovic-obraniak/profil/spieler/12106,TR1,Çaykur Rizespor Kulübü,700000,6500000
12112,Per,Kröldrup,Per Kröldrup,2013,4750,per-kroldrup,Denmark,Farsø,Denmark,1979-07-31 00:00:00,Centre-Back,Defender,right,194,,,https://img.a.transfermarkt.technology/portrait/header/s_12112_2921_2013_03_07_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/per-kroldrup/profil/spieler/12112,PO1,SC Olhanense,200000,7250000
12115,Sjoerd,Ars,Sjoerd Ars,2015,467,sjoerd-ars,Netherlands,Terborg,Netherlands,1984-04-15 00:00:00,Centre-Forward,Attack,right,183,,Joris Coppes,https://img.a.transfermarkt.technology/portrait/header/12115-1470001928.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sjoerd-ars/profil/spieler/12115,NL1,Nijmegen Eendracht Combinatie,150000,600000
12124,Glenn,Whelan,Glenn Whelan,2019,43,glenn-whelan,Ireland,Dublin,Ireland,1984-01-13 00:00:00,Defensive Midfield,Midfield,right,180,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/12124-1464869479.jpg?lm=1,,,,https://www.transfermarkt.co.uk/glenn-whelan/profil/spieler/12124,SC1,Heart of Midlothian Football Club,50000,5000000
12125,Stephen,Kelly,Stephen Kelly,2012,1032,stephen-kelly,Ireland,Dublin,Ireland,1983-09-06 00:00:00,Right-Back,Defender,right,184,,SEM Group plc.,https://img.a.transfermarkt.technology/portrait/header/s_12125_931_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stephen-kelly/profil/spieler/12125,GB1,Reading FC,350000,2250000
12127,Michael,Turner,Michael Turner,2015,1123,michael-turner,England,London,England,1983-11-09 00:00:00,Centre-Back,Defender,right,193,,,https://img.a.transfermarkt.technology/portrait/header/s_12127_1123_2013_10_18_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/michael-turner/profil/spieler/12127,GB1,Norwich City,350000,6000000
12134,François,Clerc,François Clerc,2015,618,francois-clerc,France,Bourg-en-Bresse,France,1983-04-18 00:00:00,Right-Back,Defender,right,186,,,https://img.a.transfermarkt.technology/portrait/header/12134-1448352893.jpg?lm=1,,,,https://www.transfermarkt.co.uk/francois-clerc/profil/spieler/12134,FR1,AS Saint-Étienne,300000,7500000
12142,Michel,Bastos,Michel Bastos,2013,12,michel-bastos,Brazil,Pelotas,Brazil,1983-08-02 00:00:00,Left Midfield,Midfield,,,,,https://img.a.transfermarkt.technology/portrait/header/12142-1570520178.jpg?lm=1,,,,https://www.transfermarkt.co.uk/michel-bastos/profil/spieler/12142,IT1,Associazione Sportiva Roma,500000,16000000
12149,Lorik,Cana,Lorik Cana,2015,995,lorik-cana,Jugoslawien (SFR),Prishtinë,Albania,1983-07-27 00:00:00,Defensive Midfield,Midfield,right,186,,,https://img.a.transfermarkt.technology/portrait/header/12149-1418653478.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lorik-cana/profil/spieler/12149,FR1,Football Club de Nantes,1000000,14000000
12249,Éver,Banega,Éver Banega,2019,368,ever-banega,Argentina,Rosario,Argentina,1988-06-29 00:00:00,Central Midfield,Midfield,right,174,2023-06-30 00:00:00,Dodici,https://img.a.transfermarkt.technology/portrait/header/12249-1447239816.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ever-banega/profil/spieler/12249,ES1,Sevilla Fútbol Club S.A.D.,1800000,20000000
12275,Jean-Pascal,Mignot,Jean-Pascal Mignot,2013,618,jean-pascal-mignot,France,Rouen,France,1981-02-26 00:00:00,Centre-Back,Defender,left,182,,,https://img.a.transfermarkt.technology/portrait/header/s_12275_618_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jean-pascal-mignot/profil/spieler/12275,FR1,AS Saint-Étienne,250000,4000000
12282,Daley,Blind,Daley Blind,2025,12321,daley-blind,Netherlands,Amsterdam,Netherlands,1990-03-09 00:00:00,Centre-Back,Defender,left,180,2026-06-30 00:00:00,SEG,https://img.a.transfermarkt.technology/portrait/header/12282-1718096647.jpg?lm=1,108,3,,https://www.transfermarkt.co.uk/daley-blind/profil/spieler/12282,ES1,Girona Fútbol Club S. A. D.,1400000,25000000
12351,Hassan,Yebda,Hassan Yebda,2017,68608,hassan-yebda,France,Saint-Maurice,Algeria,1984-05-14 00:00:00,Central Midfield,Midfield,right,187,,,https://img.a.transfermarkt.technology/portrait/header/12351-1475756787.jpg?lm=1,,,,https://www.transfermarkt.co.uk/hassan-yebda/profil/spieler/12351,PO1,CF Os Belenenses,100000,5300000
12359,Niki,Mäenpää,Niki Mäenpää,2024,3062,niki-maenpaa,Finland,Espoo,Finland,1985-01-23 00:00:00,Goalkeeper,Goalkeeper,right,187,,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/12359-1747849869.png?lm=1,27,0,,https://www.transfermarkt.co.uk/niki-maenpaa/profil/spieler/12359,GR1,Athens Kallithea,50000,600000
12379,Marc,Planus,Marc Planus,2014,40,marc-planus,France,Bordeaux,France,1982-03-07 00:00:00,Centre-Back,Defender,right,180,,,https://img.a.transfermarkt.technology/portrait/header/s_12379_40_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marc-planus/profil/spieler/12379,FR1,FC Girondins Bordeaux,500000,7250000
12384,Alexander,Tettey,Alexander Tettey,2019,1123,alexander-tettey,Ghana,Accra,Norway,1986-04-04 00:00:00,Defensive Midfield,Midfield,right,181,,,https://img.a.transfermarkt.technology/portrait/header/12384-1581589369.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alexander-tettey/profil/spieler/12384,GB1,Norwich City,500000,4000000
12386,Grégory,Bourillon,Grégory Bourillon,2016,1420,gregory-bourillon,France,Laval,France,1984-07-01 00:00:00,Centre-Back,Defender,right,187,,,https://img.a.transfermarkt.technology/portrait/header/12386-1449647784.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gregory-bourillon/profil/spieler/12386,FR1,Angers Sporting Club de l'Ouest,400000,3500000
12387,Jacques,Faty,Jacques Faty,2012,2381,jacques-faty,France,Villeneuve-Saint-Georges,Senegal,1984-02-25 00:00:00,Centre-Back,Defender,right,183,,,https://img.a.transfermarkt.technology/portrait/header/s_12387_595_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jacques-faty/profil/spieler/12387,TR1,Sivasspor,350000,3500000
12391,Stéphen,Drouin,Stéphen Drouin,2012,1095,stephen-drouin,France,Paris,France,1984-02-27 00:00:00,Left-Back,Defender,left,186,,,https://img.a.transfermarkt.technology/portrait/header/s_12391_1095_2012_2.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stephen-drouin/profil/spieler/12391,FR1,ESTAC Troyes,150000,1250000
12398,Shefki,Kuqi,Shefki Kuqi,2012,903,shefki-kuqi,Jugoslawien (SFR),Vučitrn,Finland,1976-11-10 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/l_k_s_12398_996_2009_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/shefki-kuqi/profil/spieler/12398,SC1,Hibernian Football Club,250000,3700000
12401,Tommy,Smith,Tommy Smith,2013,603,tommy-smith,England,Hemel Hempstead,England,1980-05-22 00:00:00,Centre-Forward,Attack,right,178,,,https://img.a.transfermarkt.technology/portrait/header/s_12401_603_2013_04_17_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tommy-smith/profil/spieler/12401,GB1,Cardiff City,250000,2000000
12502,Sigamary,Diarra,Sigamary Diarra,2013,1147,sigamary-diarra,France,Villepinte,Mali,1984-01-10 00:00:00,Left Midfield,Midfield,left,176,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/s_12502_1147_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sigamary-diarra/profil/spieler/12502,FR1,AC Ajaccio,200000,2500000
12503,Souleymane,Diawara,Souleymane Diawara,2014,417,souleymane-diawara,Senegal,Gabou,Senegal,1978-12-24 00:00:00,Centre-Back,Defender,right,187,,,https://img.a.transfermarkt.technology/portrait/header/s_12503_244_2014_01_07_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/souleymane-diawara/profil/spieler/12503,FR1,Olympique Gymnaste Club Nice Côte d'Azur,250000,8000000
12508,Yann,Jouffre,Yann Jouffre,2017,347,yann-jouffre,France,Montélimar,France,1984-07-23 00:00:00,Right Midfield,Midfield,left,175,,,https://img.a.transfermarkt.technology/portrait/header/12508-1449573104.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yann-jouffre/profil/spieler/12508,FR1,Football Club de Metz,1000000,3000000
12515,Guirane,N'Daw,Guirane N'Daw,2014,347,guirane-ndaw,Senegal,Rufisque,Senegal,1984-04-24 00:00:00,Defensive Midfield,Midfield,left,189,,,https://img.a.transfermarkt.technology/portrait/header/12515-1683889014.jpg?lm=1,,,,https://www.transfermarkt.co.uk/guirane-ndaw/profil/spieler/12515,FR1,Football Club de Metz,250000,4000000
12516,Peter,Odemwingie,Peter Odemwingie,2015,512,peter-odemwingie,UdSSR,Tashkent,Nigeria,1981-07-15 00:00:00,Right Winger,Attack,right,181,,,https://img.a.transfermarkt.technology/portrait/header/12516-1477388010.jpg?lm=1,,,,https://www.transfermarkt.co.uk/peter-odemwingie/profil/spieler/12516,GB1,Stoke City,500000,8500000
12517,Oguchi,Onyewu,Oguchi Onyewu,2012,1084,oguchi-onyewu,United States,"Washington, D.C.",United States,1982-05-13 00:00:00,Centre-Back,Defender,right,193,,,https://img.a.transfermarkt.technology/portrait/header/12517-1489602500.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oguchi-onyewu/profil/spieler/12517,ES1,Málaga CF,200000,7000000
12518,Silvio,Proto,Silvio Proto,2019,398,silvio-proto,Belgium,Charleroi,Belgium,1983-05-23 00:00:00,Goalkeeper,Goalkeeper,right,184,,,https://img.a.transfermarkt.technology/portrait/header/12518-1535015253.jpg?lm=1,,,,https://www.transfermarkt.co.uk/silvio-proto/profil/spieler/12518,IT1,Società Sportiva Lazio S.p.A.,100000,4200000
12530,Oguzhan,Bahadir,Oguzhan Bahadir,2012,6890,oguzhan-bahadir,Turkey,Ankara,Turkey,1979-12-24 00:00:00,Goalkeeper,Goalkeeper,right,190,,,https://img.a.transfermarkt.technology/portrait/header/12530-1507148779.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oguzhan-bahadir/profil/spieler/12530,TR1,İstanbul Başakşehir Futbol Kulübü,25000,900000
12540,,Rudnei,Rudnei,2012,2703,rudnei,Brazil,Florianópolis,Brazil,1984-10-07 00:00:00,Defensive Midfield,Midfield,left,188,,,https://img.a.transfermarkt.technology/portrait/header/12540-1694781576.png?lm=1,,,,https://www.transfermarkt.co.uk/rudnei/profil/spieler/12540,RU1,Spartak Vladikavkaz (-2020),275000,600000
12563,Goran,Pandev,Goran Pandev,2021,252,goran-pandev,Jugoslawien (SFR),Strumica,North Macedonia,1983-07-27 00:00:00,Second Striker,Attack,left,184,,,https://img.a.transfermarkt.technology/portrait/header/12563-1630583396.jpg?lm=1,,,,https://www.transfermarkt.co.uk/goran-pandev/profil/spieler/12563,IT1,Genoa Cricket and Football Club,400000,18000000
12569,Paul,Gallacher,Paul Gallacher,2016,43,paul-gallacher,Scotland,Deaconsbank,Scotland,1979-08-16 00:00:00,Goalkeeper,Goalkeeper,,183,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paul-gallacher/profil/spieler/12569,SC1,Heart of Midlothian Football Club,200000,750000
12570,Mark,Wilson,Mark Wilson,2014,1519,mark-wilson,Scotland,Glasgow,Scotland,1984-06-05 00:00:00,Right-Back,Defender,right,178,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mark-wilson/profil/spieler/12570,SC1,Dundee United Football Club,325000,2000000
